TimeID,TimeEST,TemperatureC,Dew.PointC,Humidity,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
916,18:51:00,12.8,11.7,93,1011.3,4.8,Variable,9.3,0,0.01,NA,Overcast,0,2016/2/3 23:51
917,19:18:00,12.8,11.7,93,1012.4,8,South,22.2,37,0,NA,Overcast,180,2016/2/4 0:18
918,19:51:00,13.3,11.7,90,1010.1,11.3,South,24.1,40.7,0,NA,Overcast,170,2016/2/4 0:51
919,20:51:00,14.4,12.2,87,1010,16.1,North,0,0,0.01,NA,Partly Cloudy,0,2016/2/4 1:51
920,21:51:00,13.9,11.1,83,1011.1,16.1,SW,5.6,0,0,NA,Partly Cloudy,220,2016/2/4 2:51
921,22:51:00,14.4,11.7,84,1012,16.1,Calm,0,0,0,NA,Mostly Cloudy,0,2016/2/4 3:51
922,23:51:00,14.4,11.7,84,1011.9,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/2/4 4:51
923,0:27:00,14.4,11.7,84,1013.1,16.1,Variable,7.4,25.9,0,NA,Overcast,0,2016/2/4 5:27
924,0:51:00,14.4,11.7,84,1012.2,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/4 5:51
925,1:51:00,14.4,11.7,84,1012.1,16.1,SW,5.6,0,0,NA,Overcast,220,2016/2/4 6:51
926,2:43:00,14.4,11.7,84,1012.8,16.1,WSW,7.4,0,0,NA,Overcast,240,2016/2/4 7:43
927,2:51:00,14.4,11.7,84,1011.8,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/2/4 7:51
928,3:51:00,14.4,12.2,87,1011.3,16.1,SW,11.1,25.9,0,NA,Overcast,220,2016/2/4 8:51
929,4:31:00,14.4,12.2,87,1011.7,16.1,Variable,9.3,29.6,0,NA,Overcast,0,2016/2/4 9:31
930,4:51:00,14.4,12.8,90,1010.9,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/2/4 9:51
931,5:51:00,13.9,12.8,93,1011.3,8,WSW,9.3,0,0,NA,Overcast,250,2016/2/4 10:51
932,6:27:00,13.3,12.2,93,1012.4,4,WNW,11.1,0,0,NA,Overcast,290,2016/2/4 11:27
933,6:42:00,13.3,12.2,93,1012.8,4.8,West,5.6,0,0,NA,Overcast,270,2016/2/4 11:42
934,6:51:00,13.3,12.2,93,1011.9,6.4,West,5.6,0,0,NA,Overcast,280,2016/2/4 11:51
935,7:22:00,13.3,11.7,90,1013.4,11.3,Variable,9.3,0,0,NA,Overcast,0,2016/2/4 12:22
936,7:47:00,13,12,94,1014.4,14.5,NW,18.5,29.6,0,NA,Overcast,310,2016/2/4 12:47
937,7:51:00,12.2,10,86,1014,14.5,NW,13,29.6,0,NA,Overcast,310,2016/2/4 12:51
938,8:00:00,11.1,6.1,71,1015.1,16.1,Variable,7.4,29.6,0,NA,Overcast,0,2016/2/4 13:00
939,8:42:00,10.6,5,68,1016.1,16.1,NW,14.8,0,0,NA,Overcast,310,2016/2/4 13:42
940,8:51:00,10.6,5,68,1015.3,16.1,WNW,9.3,0,0,NA,Overcast,300,2016/2/4 13:51
941,9:51:00,11.1,2.2,54,1016.3,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/2/4 14:51
942,10:51:00,11.1,1.1,50,1016.4,16.1,NW,16.7,31.5,0,NA,Mostly Cloudy,310,2016/2/4 15:51
943,11:51:00,11.7,1.1,48,1016,16.1,Variable,11.1,0,0,NA,Mostly Cloudy,0,2016/2/4 16:51
944,12:51:00,11.1,0.6,49,1015.8,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/2/4 17:51
945,13:51:00,10.6,-0.6,46,1016.1,16.1,NW,14.8,0,0,NA,Overcast,310,2016/2/4 18:51
946,14:51:00,10.6,0,48,1015.8,16.1,Calm,0,0,0,NA,Mostly Cloudy,0,2016/2/4 19:51
947,15:51:00,10.6,-0.6,46,1016.3,16.1,North,13,0,0,NA,Overcast,360,2016/2/4 20:51
948,16:51:00,10,-1.7,44,1016.8,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/4 21:51
949,17:51:00,10,-2.2,43,1017.8,16.1,WNW,7.4,0,0,NA,Overcast,300,2016/2/4 22:51
950,18:51:00,9.4,-2.2,44,1018.2,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/2/4 23:51
951,19:51:00,9.4,-2.2,44,1017.7,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/5 0:51
952,20:51:00,8.3,-1.1,52,1018.2,16.1,North,14.8,29.6,0,Rain,Light Rain,10,2016/2/5 1:51
953,21:51:00,7.8,-1.7,51,1018.5,16.1,NE,14.8,0,0,NA,Overcast,50,2016/2/5 2:51
954,22:51:00,6.7,-2.2,53,1017.9,16.1,NNE,18.5,33.3,0,Rain,Light Rain,30,2016/2/5 3:51
955,23:51:00,6.7,-3.3,49,1017.8,16.1,NNE,20.4,31.5,0,NA,Overcast,20,2016/2/5 4:51
956,0:51:00,5,-2.2,60,1018.2,16.1,Variable,9.3,0,0.01,NA,Overcast,0,2016/2/5 5:51
957,1:51:00,4.4,-2.2,63,1017,16.1,NNE,22.2,38.9,0,Rain,Light Rain,30,2016/2/5 6:51
958,2:51:00,2.8,-1.1,76,1017.5,6.4,NE,14.8,37,0.02,Snow,Light Snow,40,2016/2/5 7:51
959,3:40:00,1.7,-1.1,82,1018.2,3.2,NE,13,0,0.04,Snow,Light Snow,40,2016/2/5 8:40
960,3:49:00,1,-1,87,1018.2,3.2,NE,13,0,0.05,Snow,Light Snow,40,2016/2/5 8:49
961,3:51:00,1.1,-1.1,85,1017.4,2.8,NNE,13,27.8,0.06,Snow,Light Snow,30,2016/2/5 8:51
962,3:55:00,1.1,-0.6,89,1018.2,3.2,Variable,9.3,27.8,0,Snow,Light Snow,0,2016/2/5 8:55
963,4:17:00,1.1,-0.6,89,1017.8,2.4,NNE,14.8,27.8,0.02,Snow,Light Snow,30,2016/2/5 9:17
964,4:51:00,0.6,-0.6,92,1017.7,2,Calm,0,0,0.08,Snow,Light Snow,0,2016/2/5 9:51
965,5:35:00,0.6,-1.1,89,1018.5,1.2,Variable,7.4,0,0.08,Snow,Light Snow,0,2016/2/5 10:35
966,5:51:00,0.6,-1.1,89,1018.7,12.8,Variable,9.3,35.2,0.12,Fog-Snow,Snow,0,2016/2/5 10:51
967,6:51:00,0,-1.7,88,1018.7,12.8,North,16.7,27.8,0.09,Fog-Snow,Snow,10,2016/2/5 11:51
968,7:51:00,0,-1.7,88,1019.6,1.2,NE,22.2,33.3,0.09,Snow,Light Snow,40,2016/2/5 12:51
969,8:00:00,0,-1.7,88,1019.5,12.8,NNE,20.4,37,0,Fog-Snow,Light Snow,30,2016/2/5 13:00
970,8:16:00,-0.6,-1.7,92,1019.2,12.8,NNE,20.4,35.2,0.01,Fog-Snow,Light Snow,30,2016/2/5 13:16
971,8:26:00,-0.6,-1.7,92,1018.8,12.4,NNE,16.7,35.2,0.01,Fog-Snow,Snow,20,2016/2/5 13:26
972,8:51:00,-0.6,-1.7,92,1018.5,12.4,NE,13,31.5,0.04,Fog-Snow,Snow,40,2016/2/5 13:51
973,9:01:00,-0.6,-1.7,92,1019.9,12.8,NNE,16.7,29.6,0,Fog-Snow,Light Snow,30,2016/2/5 14:01
974,9:15:00,-0.6,-2.2,89,1020.2,1.2,North,24.1,46.3,0,Snow,Light Snow,10,2016/2/5 14:15
975,9:17:00,-0.6,-2.2,89,1020.5,1.6,NNE,16.7,46.3,0,Snow,Light Snow,30,2016/2/5 14:17
976,9:28:00,-0.6,-2.2,89,1019.9,3.2,NNE,14.8,31.5,0.01,NA,Overcast,20,2016/2/5 14:28
977,9:42:00,0,-2.2,85,1020.5,2.8,Variable,9.3,0,0.01,Snow,Light Snow,0,2016/2/5 14:42
978,9:51:00,-0.6,-2.2,89,1020.1,1.2,North,0,0,0.01,Snow,Light Snow,0,2016/2/5 14:51
979,10:17:00,0,-2.2,85,1021.2,2.4,Variable,11.1,0,0,Snow,Light Snow,0,2016/2/5 15:17
980,10:48:00,0,-2,87,1019.5,12.8,North,18.5,33.3,0,Fog-Snow,Snow,360,2016/2/5 15:48
981,10:51:00,-0.6,-2.2,89,1019.1,12.8,Variable,9.3,33.3,0.01,Fog-Snow,Snow,0,2016/2/5 15:51
982,11:25:00,0,-2.2,85,1019.9,2,Variable,9.3,0,0,Snow,Light Snow,0,2016/2/5 16:25
983,11:37:00,0,-2.2,85,1019.5,4,North,22.2,0,0,NA,Overcast,10,2016/2/5 16:37
984,11:51:00,0,-2.8,82,1018.6,4,North,20.4,33.3,0,NA,Haze,10,2016/2/5 16:51
985,12:05:00,0,-2.2,85,1018.8,4.8,Variable,9.3,35.2,0,NA,Overcast,0,2016/2/5 17:05
986,12:33:00,0.6,-1.7,85,1018.5,4,WNW,13,0,0,NA,Overcast,300,2016/2/5 17:33
987,12:42:00,0.6,-1.7,85,1018.8,6.4,North,0,0,0,NA,Mostly Cloudy,0,2016/2/5 17:42
988,12:51:00,0.6,-1.7,85,1018.2,8,Variable,7.4,0,0,NA,Scattered Clouds,0,2016/2/5 17:51
989,13:51:00,2.8,-3.3,65,1018.8,16.1,WNW,9.3,0,0,NA,Clear,300,2016/2/5 18:51
990,14:51:00,3.9,-5.6,50,1019.4,16.1,WNW,16.7,29.6,0,NA,Mostly Cloudy,300,2016/2/5 19:51
991,15:51:00,3.9,-8.3,41,1020.5,16.1,WNW,16.7,35.2,0,NA,Overcast,300,2016/2/5 20:51
992,16:51:00,3.3,-8.9,41,1021.7,16.1,Variable,7.4,0,0,NA,Clear,0,2016/2/5 21:51
993,17:51:00,2.8,-9.4,41,1023.3,16.1,WNW,20.4,33.3,0,NA,Clear,290,2016/2/5 22:51
994,18:51:00,2.2,-8.9,44,1024.5,16.1,WNW,7.4,0,0,NA,Clear,290,2016/2/5 23:51
995,19:51:00,1.7,-10,42,1025.3,16.1,NW,13,33.3,0,NA,Clear,310,2016/2/6 0:51
996,20:51:00,1.1,-10.6,42,1025.8,16.1,NW,18.5,35.2,0,NA,Clear,310,2016/2/6 1:51
997,21:51:00,0.6,-10,46,1026.6,16.1,NW,11.1,0,0,NA,Clear,310,2016/2/6 2:51
998,22:51:00,0.6,-10,46,1026.8,16.1,Variable,7.4,0,0,NA,Clear,0,2016/2/6 3:51
999,23:51:00,0,-9.4,50,1026.5,16.1,WNW,14.8,31.5,0,NA,Clear,300,2016/2/6 4:51
1000,0:51:00,0,-9.4,50,1026.8,16.1,NW,16.7,29.6,0,NA,Clear,310,2016/2/6 5:51
1001,1:51:00,-0.6,-8.9,54,1027.9,16.1,Calm,0,0,0,NA,Clear,0,2016/2/6 6:51
1002,2:51:00,-0.6,-8.9,54,1027.9,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/6 7:51
1003,3:51:00,-0.6,-8.9,54,1027.9,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/6 8:51
1004,4:51:00,-0.6,-8.9,54,1028.6,16.1,West,9.3,0,0,NA,Clear,280,2016/2/6 9:51
1005,5:51:00,-0.6,-8.9,54,1028.9,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/6 10:51
1006,6:51:00,-0.6,-8.3,57,1029.6,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/6 11:51
1007,7:51:00,-0.6,-8.3,57,1029.9,16.1,West,7.4,0,0,NA,Clear,280,2016/2/6 12:51
1008,8:51:00,0.6,-8.9,50,1030.2,16.1,West,11.1,0,0,NA,Clear,280,2016/2/6 13:51
1009,9:51:00,1.1,-7.8,52,1030.5,16.1,West,13,0,0,NA,Clear,270,2016/2/6 14:51
1010,10:51:00,2.8,-6.7,50,1029.8,16.1,Calm,0,0,0,NA,Clear,0,2016/2/6 15:51
1011,11:51:00,3.3,-6.7,48,1028.9,16.1,Variable,9.3,0,0,NA,Clear,0,2016/2/6 16:51
1012,12:51:00,3.9,-7.2,45,1027.6,16.1,Variable,9.3,0,0,NA,Clear,0,2016/2/6 17:51
1013,13:51:00,3.3,-7.8,45,1026.8,16.1,Variable,9.3,0,0,NA,Clear,0,2016/2/6 18:51
1014,14:51:00,3.9,-7.8,43,1026,16.1,WSW,14.8,29.6,0,NA,Clear,250,2016/2/6 19:51
1015,15:51:00,4.4,-7.2,43,1025.6,16.1,West,7.4,27.8,0,NA,Clear,260,2016/2/6 20:51
1016,16:51:00,3.3,-7.2,47,1025.5,16.1,North,0,0,0,NA,Clear,0,2016/2/6 21:51
1017,17:51:00,3.9,-8.3,41,1025.5,16.1,Variable,9.3,27.8,0,NA,Clear,0,2016/2/6 22:51
1018,18:51:00,3.9,-7.8,43,1025.6,16.1,SW,11.1,0,0,NA,Clear,220,2016/2/6 23:51
1019,19:51:00,3.9,-7.2,45,1025.6,16.1,SW,13,0,0,NA,Clear,230,2016/2/7 0:51
1020,20:51:00,3.3,-6.7,48,1025.5,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/7 1:51
1021,21:51:00,3.3,-6.7,48,1025.4,16.1,Variable,11.1,29.6,0,NA,Clear,0,2016/2/7 2:51
1022,22:51:00,2.8,-6.1,52,1025.2,16.1,Variable,11.1,0,0,NA,Clear,0,2016/2/7 3:51
1023,23:51:00,2.8,-6.1,52,1024.5,16.1,WSW,16.7,31.5,0,NA,Clear,240,2016/2/7 4:51
1024,0:51:00,2.2,-6.1,55,1023.7,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/7 5:51
1025,1:51:00,2.2,-5.6,57,1023.4,16.1,Variable,7.4,0,0,NA,Clear,0,2016/2/7 6:51
1026,2:51:00,2.2,-6.1,55,1023.5,16.1,North,0,0,0,NA,Clear,0,2016/2/7 7:51
1027,3:51:00,1.7,-6.1,57,1022.7,16.1,West,11.1,0,0,NA,Clear,260,2016/2/7 8:51
1028,4:51:00,1.7,-6.1,57,1022.1,16.1,West,5.6,0,0,NA,Clear,270,2016/2/7 9:51
1029,5:51:00,1.1,-6.7,56,1021.9,16.1,Calm,0,0,0,NA,Clear,0,2016/2/7 10:51
1030,6:51:00,1.7,-6.7,54,1022.2,16.1,West,7.4,0,0,NA,Clear,280,2016/2/7 11:51
1031,7:51:00,1.7,-6.1,57,1022.1,16.1,Calm,0,0,0,NA,Clear,0,2016/2/7 12:51
1032,8:51:00,2.8,-6.7,50,1021.9,16.1,Calm,0,0,0,NA,Clear,0,2016/2/7 13:51
1033,9:51:00,3.9,-6.7,46,1021.3,16.1,Calm,0,0,0,NA,Clear,0,2016/2/7 14:51
1034,10:51:00,5,-6.7,43,1021,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/7 15:51
1035,11:51:00,5.6,-6.7,41,1020.3,16.1,Calm,0,0,0,NA,Clear,0,2016/2/7 16:51
1036,12:51:00,7.2,-7.2,36,1019.7,16.1,Variable,5.6,0,0,NA,Clear,0,2016/2/7 17:51
1037,13:51:00,8.3,-6.1,36,1018.6,16.1,ENE,11.1,0,0,NA,Clear,60,2016/2/7 18:51
1038,14:51:00,7.8,-6.1,37,1017.7,16.1,Variable,9.3,0,0,NA,Clear,0,2016/2/7 19:51
1039,15:51:00,7.2,-6.7,37,1017.2,16.1,East,11.1,0,0,NA,Clear,90,2016/2/7 20:51
1040,16:51:00,6.1,-6.1,42,1016.9,16.1,ENE,9.3,0,0,NA,Clear,70,2016/2/7 21:51
1041,17:51:00,5.6,-5,47,1016.3,16.1,East,13,0,0,NA,Clear,80,2016/2/7 22:51
1042,18:51:00,5,-2.8,57,1016.3,16.1,East,13,0,0,NA,Clear,80,2016/2/7 23:51
1043,19:51:00,4.4,-3.9,55,1015.6,16.1,ENE,14.8,0,0,NA,Clear,70,2016/2/8 0:51
1044,20:51:00,3.9,-2.8,62,1014.8,16.1,ENE,14.8,0,0,NA,Clear,70,2016/2/8 1:51
1045,21:51:00,3.9,-2.8,62,1014.2,16.1,NE,7.4,0,0,NA,Clear,50,2016/2/8 2:51
1046,22:51:00,4.4,-2.8,60,1013.2,16.1,ENE,22.2,33.3,0,NA,Clear,60,2016/2/8 3:51
1047,23:51:00,3.9,-3.9,57,1012.5,16.1,East,24.1,35.2,0,NA,Clear,80,2016/2/8 4:51
1048,0:51:00,3.9,-6.1,49,1010.9,16.1,NE,24.1,33.3,0,NA,Clear,50,2016/2/8 5:51
1049,1:51:00,3.3,-6.7,48,1009.7,16.1,NE,22.2,0,0,NA,Clear,50,2016/2/8 6:51
1050,2:51:00,3.3,-4.4,57,1008,16.1,NE,20.4,37,0,NA,Clear,40,2016/2/8 7:51
1051,3:51:00,3.3,-3.3,62,1007.1,16.1,ENE,25.9,40.7,0,NA,Partly Cloudy,60,2016/2/8 8:51
1052,4:24:00,3.3,-3.3,62,1008,16.1,ENE,24.1,42.6,0,NA,Mostly Cloudy,60,2016/2/8 9:24
1053,4:51:00,3.3,-3.3,62,1007,16.1,ENE,25.9,40.7,0,NA,Overcast,60,2016/2/8 9:51
1054,5:51:00,3.3,-3.3,62,1007.5,16.1,ENE,18.5,31.5,0,NA,Overcast,60,2016/2/8 10:51
1055,6:03:00,3.3,-3.9,60,1008.4,16.1,ENE,14.8,33.3,0,NA,Overcast,60,2016/2/8 11:03
1056,6:33:00,3.3,-3.3,62,1008.4,16.1,ENE,16.7,29.6,0,NA,Overcast,70,2016/2/8 11:33
1057,6:51:00,3.3,-3.3,62,1007.9,16.1,NE,20.4,33.3,0,NA,Overcast,40,2016/2/8 11:51
1058,7:51:00,3.3,-3.9,60,1008.4,16.1,ENE,22.2,0,0,NA,Overcast,60,2016/2/8 12:51
1059,8:31:00,2.8,-4.4,59,1008.7,16.1,NE,14.8,35.2,0,NA,Overcast,50,2016/2/8 13:31
1060,8:51:00,2.8,-5,57,1007.9,16.1,NE,20.4,40.7,0,NA,Overcast,50,2016/2/8 13:51
1061,9:46:00,2,-4,65,1009.7,4,East,18.5,27.8,0,Snow,Light Snow,90,2016/2/8 14:46
1062,9:49:00,1,-3,75,1010,2.4,East,20.4,31.5,0,Snow,Light Snow,80,2016/2/8 14:49
1063,9:51:00,1.1,-2.8,75,1009.4,2,ENE,14.8,31.5,0,Snow,Light Snow,60,2016/2/8 14:51
1064,10:00:00,0,-2.8,82,1010.4,12.8,ENE,25.9,38.9,0.01,Snow,Snow,60,2016/2/8 15:00
1065,10:18:00,0,-3.3,79,1010.4,2,Variable,7.4,0,0.01,Snow,Light Snow,0,2016/2/8 15:18
1066,10:36:00,0,-3.3,79,1010.4,1.2,Variable,9.3,0,0.01,Snow,Light Snow,0,2016/2/8 15:36
1067,10:46:00,0,-3,80,1010,1.2,NNE,14.8,0,0.01,Snow,Light Snow,20,2016/2/8 15:46
1068,10:51:00,0,-3.3,79,1009.2,1.2,NNE,20.4,29.6,0.01,Snow,Light Snow,30,2016/2/8 15:51
1069,11:42:00,0,-2.8,82,1009,1.2,NE,13,0,0.03,Snow,Light Snow,40,2016/2/8 16:42
1070,11:51:00,0,-2.8,82,1008.4,12.8,North,22.2,31.5,0.03,Snow,Snow,10,2016/2/8 16:51
1071,12:06:00,-0.6,-3.9,79,1009,1.6,North,14.8,29.6,0.01,Snow,Light Snow,10,2016/2/8 17:06
1072,12:17:00,-0.6,-4.4,76,1008.7,3.2,NNE,18.5,35.2,0.01,Snow,Light Snow,30,2016/2/8 17:17
1073,12:21:00,-0.6,-4.4,76,1008.4,4.8,NE,13,35.2,0.01,NA,Haze,40,2016/2/8 17:21
1074,12:28:00,0,-3.9,75,1008.4,9.7,NNE,16.7,0,0.01,NA,Haze,30,2016/2/8 17:28
1075,12:51:00,0,-4.4,73,1007.3,16.1,NE,16.7,37,0.01,NA,Overcast,50,2016/2/8 17:51
1076,13:51:00,0.6,-5,66,1006.7,16.1,NE,18.5,27.8,0,NA,Overcast,50,2016/2/8 18:51
1077,14:51:00,0.6,-5.6,64,1006.5,16.1,NNE,20.4,35.2,0,NA,Overcast,30,2016/2/8 19:51
1078,15:51:00,0,-5.6,66,1006.5,16.1,NE,14.8,27.8,0,NA,Overcast,40,2016/2/8 20:51
1079,16:51:00,0,-6.1,64,1007.3,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/2/8 21:51
1080,17:33:00,0,-6.1,64,1008,16.1,NE,13,0,0,NA,Overcast,40,2016/2/8 22:33
1081,17:51:00,0,-6.1,64,1007.6,14.5,Variable,11.1,0,0,NA,Overcast,0,2016/2/8 22:51
1082,18:51:00,-0.6,-5.6,69,1008.3,12.9,NE,14.8,25.9,0,NA,Overcast,40,2016/2/8 23:51
1083,19:51:00,-1.1,-5.6,72,1008.6,16.1,NNE,9.3,0,0,NA,Overcast,20,2016/2/9 0:51
1084,20:51:00,-1.7,-6.1,72,1009,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/2/9 1:51
1085,21:51:00,-2.2,-5.6,78,1009,14.5,ENE,9.3,0,0,NA,Overcast,60,2016/2/9 2:51
1086,22:46:00,-2,-6,74,1008.7,16.1,NE,11.1,0,0,NA,Overcast,50,2016/2/9 3:46
1087,22:51:00,-1.7,-5.6,75,1007.9,16.1,NNE,13,0,0,NA,Overcast,30,2016/2/9 3:51
1088,23:12:00,-2.2,-5,81,1008.4,2.8,Variable,9.3,0,0,Snow,Light Snow,0,2016/2/9 4:12
1089,23:24:00,-2.2,-5.6,78,1008.4,4,NE,16.7,0,0,Snow,Light Snow,50,2016/2/9 4:24
1090,23:34:00,-2.2,-5.6,78,1008.4,6.4,East,13,0,0,Snow,Light Snow,80,2016/2/9 4:34
1091,23:51:00,-2.2,-5.6,78,1007.5,12.9,Variable,11.1,0,0,NA,Overcast,0,2016/2/9 4:51
1092,0:51:00,-2.2,-6.1,75,1006.8,16.1,ENE,14.8,0,0,NA,Overcast,70,2016/2/9 5:51
1093,1:51:00,-2.2,-6.1,75,1006.6,16.1,ENE,13,0,0,NA,Overcast,60,2016/2/9 6:51
1094,2:51:00,-2.2,-5.6,78,1006.2,11.3,ESE,11.1,0,0,NA,Overcast,120,2016/2/9 7:51
1095,3:51:00,-2.2,-6.1,75,1005.4,8,Variable,7.4,0,0,NA,Haze,0,2016/2/9 8:51
1096,4:51:00,-2.8,-6.1,78,1004,16.1,NE,13,0,0,NA,Overcast,50,2016/2/9 9:51
1097,5:51:00,-2.8,-6.1,78,1004.1,16.1,NE,9.3,0,0,NA,Overcast,50,2016/2/9 10:51
1098,6:51:00,-2.2,-6.1,75,1005.3,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/2/9 11:51
1099,7:51:00,-2.2,-5.6,78,1005,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/2/9 12:51
1100,8:51:00,-2.2,-5.6,78,1004.5,16.1,Variable,11.1,0,0,NA,Overcast,0,2016/2/9 13:51
1101,9:51:00,-1.7,-5.6,75,1003.8,16.1,ENE,13,0,0,NA,Overcast,60,2016/2/9 14:51
1102,10:07:00,-1.7,-6.1,72,1004.3,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/2/9 15:07
1103,10:51:00,-0.6,-6.1,67,1003.1,16.1,NE,11.1,0,0,NA,Overcast,50,2016/2/9 15:51
1104,11:15:00,-0.6,-5.6,69,1002.9,16.1,ENE,13,0,0,NA,Scattered Clouds,60,2016/2/9 16:15
1105,11:49:00,1,-5,65,1002.6,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/2/9 16:49
1106,11:51:00,0.6,-5,66,1002,16.1,Calm,0,0,0,NA,Mostly Cloudy,0,2016/2/9 16:51
1107,12:51:00,1.1,-5.6,61,1001.6,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/9 17:51
1108,13:51:00,1.1,-5.6,61,1001.3,16.1,ENE,5.6,0,0,NA,Overcast,60,2016/2/9 18:51
1109,14:51:00,1.7,-5.6,59,1001,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/9 19:51
1110,15:20:00,2.2,-5.6,57,1001.9,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/9 20:20
1111,15:51:00,2.2,-5.6,57,1001.2,16.1,East,5.6,0,0,NA,Overcast,80,2016/2/9 20:51
1112,16:51:00,1.7,-5.6,59,1001.7,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/2/9 21:51
1113,17:51:00,0.6,-5,66,1002.1,16.1,NNE,7.4,0,0,NA,Partly Cloudy,30,2016/2/9 22:51
1114,18:51:00,1.1,-4.4,67,1002.5,16.1,NE,5.6,0,0,NA,Overcast,50,2016/2/9 23:51
1115,19:51:00,1.1,-4.4,67,1002.7,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/10 0:51
1116,20:09:00,1.7,-4.4,64,1003.6,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/10 1:09
1117,20:51:00,1.1,-3.9,70,1002.9,14.5,Variable,5.6,0,0,NA,Overcast,0,2016/2/10 1:51
1118,21:51:00,1.1,-3.9,70,1002.8,16.1,Calm,0,0,0,NA,Overcast,0,2016/2/10 2:51
1119,22:51:00,1.1,-3.3,73,1002.4,14.5,Calm,0,0,0,NA,Overcast,0,2016/2/10 3:51
1120,23:51:00,1.1,-3.3,73,1002.2,14.5,Calm,0,0,0,NA,Overcast,0,2016/2/10 4:51
1121,0:51:00,0.6,-3.3,75,1002,11.3,Calm,0,0,0,NA,Overcast,0,2016/2/10 5:51
1122,1:24:00,0.6,-2.8,78,1002.6,9.7,WNW,7.4,0,0,NA,Haze,290,2016/2/10 6:24
1123,1:41:00,0.6,-2.8,78,1002.6,2.8,WNW,5.6,0,0,Snow,Light Snow,300,2016/2/10 6:41
1124,1:51:00,0.6,-2.2,82,1002,3.2,Calm,0,0,0.01,Snow,Light Snow,0,2016/2/10 6:51
1125,2:06:00,0.6,-2.2,82,1002.6,4,Calm,0,0,0,Snow,Light Snow,0,2016/2/10 7:06
1126,2:15:00,0.6,-2.2,82,1002.6,4.8,WNW,7.4,0,0,NA,Haze,290,2016/2/10 7:15
1127,2:47:00,1,-2,81,1002.3,4.8,West,5.6,0,0,NA,Overcast,270,2016/2/10 7:47
1128,2:51:00,0.6,-1.7,85,1001.7,6.4,West,11.1,0,0,NA,Overcast,260,2016/2/10 7:51
1129,3:12:00,0.6,-1.7,85,1002.3,6.4,Variable,5.6,0,0,NA,Overcast,0,2016/2/10 8:12
1130,3:47:00,1,-2,81,1002.3,8,West,7.4,0,0,NA,Haze,260,2016/2/10 8:47
1131,3:51:00,0.6,-2.2,82,1001.7,8,Calm,0,0,0,NA,Haze,0,2016/2/10 8:51
1132,4:30:00,0.6,-2.2,82,1002.3,11.3,Variable,9.3,0,0,NA,Overcast,0,2016/2/10 9:30
1133,4:51:00,0.6,-2.8,78,1001.7,12.9,West,13,0,0,NA,Overcast,260,2016/2/10 9:51
1134,5:25:00,0.6,-2.8,78,1002.3,14.5,Calm,0,0,0,NA,Overcast,0,2016/2/10 10:25
1135,5:51:00,0.6,-2.8,78,1001.9,12.9,Calm,0,0,0,NA,Overcast,0,2016/2/10 10:51
1136,6:15:00,0.6,-2.8,78,1002.6,11.3,Variable,5.6,0,0,NA,Overcast,0,2016/2/10 11:15
1137,6:51:00,0.6,-2.8,78,1002.1,9.7,West,11.1,0,0,NA,Haze,260,2016/2/10 11:51
1138,7:19:00,0.6,-2.8,78,1002.9,2.8,Variable,5.6,0,0,Snow,Light Snow,0,2016/2/10 12:19
1139,7:35:00,0.6,-2.2,82,1003.3,1.6,West,7.4,0,0,Snow,Light Snow,270,2016/2/10 12:35
1140,7:43:00,0.6,-2.2,82,1003.3,1.6,Variable,11.1,0,0,Snow,Light Snow,0,2016/2/10 12:43
1141,7:49:00,1,-2,81,1003.3,1.6,West,11.1,0,0,Snow,Light Snow,270,2016/2/10 12:49
